image_path,label,source_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04417_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04420_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04421_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04424_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04430_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04438_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04445_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04454_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04455_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04460_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04461_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04465_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04469_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04471_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04473_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04474_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04477_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04484_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04490_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04497_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04503_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04508_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04510_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04512_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04514_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04515_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04517_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04521_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04523_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04524_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04543_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04544_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04547_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04550_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04552_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04553_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04555_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04556_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04568_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04570_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04573_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04583_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04584_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04589_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04591_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04593_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04597_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04599_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04600_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04611_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04614_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04616_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04622_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04629_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04636_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04638_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04639_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04642_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04645_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04649_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04651_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04652_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04655_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04661_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04665_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04668_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04676_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04679_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04682_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04683_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04686_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04690_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04694_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04702_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04705_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04710_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04711_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04716_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04724_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04728_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04732_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04742_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04746_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04750_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04754_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04755_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04759_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04760_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04761_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04763_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04767_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04771_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04775_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04782_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04792_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04794_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04796_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04800_1_0_1_0_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04812_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04813_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04817_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04821_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04834_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04836_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04839_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04840_1_0_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04843_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04847_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04857_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04858_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04860_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04863_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04871_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04875_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04884_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04896_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04901_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04904_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04908_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04909_1_0_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04911_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04913_1_0_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04918_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04920_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04923_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04925_1_0_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04934_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04935_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04948_1_0_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04956_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04958_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04960_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04969_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04970_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04981_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04982_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_04990_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05003_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05007_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05021_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05026_1_1_1_2_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05028_1_1_1_2_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05029_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05032_1_1_1_2_1_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05035_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05039_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05042_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05054_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05067_1_1_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05072_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05074_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05075_1_1_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05089_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05091_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05096_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05112_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05113_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05114_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05116_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05127_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05128_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05131_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05133_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05136_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05139_1_1_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05146_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05156_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05159_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05164_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05171_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05191_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05193_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05198_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05201_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05207_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05208_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05210_1_1_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05212_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05213_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05214_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05216_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05226_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05227_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05228_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05229_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05231_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05233_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05235_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05239_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05242_1_1_1_1_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05244_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05251_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05252_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05258_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05266_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05270_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05275_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05276_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05289_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05295_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05297_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05300_1_1_1_0_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05301_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05305_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05306_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05310_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05311_1_1_1_2_0_01.png,open,mrl_dataset
E:\sem 4\kecemes\dataset\mrl_dataset\train\open_eyes_sample\s0036_05312_1_1_1_2_0_01.png,open,mrl_dataset
