image_path,label,source_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00240_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00243_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00257_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00259_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00265_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00274_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00275_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00280_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00281_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00285_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00286_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00289_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00290_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00292_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00293_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00297_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00301_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00307_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00308_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00318_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00324_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00326_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00328_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00335_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00348_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00349_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00375_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00376_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00380_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00381_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00383_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00389_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00394_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00397_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00399_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00403_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00406_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00416_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00418_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00435_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00436_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00444_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00445_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00466_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00473_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00477_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00481_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00484_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00486_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00503_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00508_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00509_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00510_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00516_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00517_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00522_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00523_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00525_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00528_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00531_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00532_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00540_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00549_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00562_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00563_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00565_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00567_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00573_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00574_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00576_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00577_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00583_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00587_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00593_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00598_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00607_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00609_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00612_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00619_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00628_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00636_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00638_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00640_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00643_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00651_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00652_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00653_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00655_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00662_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00663_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00664_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00666_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00677_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00691_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00694_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00697_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00698_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00706_0_0_0_0_1_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00709_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00711_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00721_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00726_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00730_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00740_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00745_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00752_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00756_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00757_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00758_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00760_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00765_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00774_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00775_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00777_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00785_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00787_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00794_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00796_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00801_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00809_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00810_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00818_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00819_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00823_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00827_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00828_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00829_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00830_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00832_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00837_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00843_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00844_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00845_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00847_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00851_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00852_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00853_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00865_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00867_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00868_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00878_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00879_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00886_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00887_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00888_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00899_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00901_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00906_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00910_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00920_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00928_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00936_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00938_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00939_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00953_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00954_0_0_0_0_0_01.png,closed,mrl_dataset
D:\Kecemes\Warning_Jalan_Tol-2472001-2472003-2472014\dataset\mrl_dataset\train\close_eyes_sample\s0019_00955_0_0_0_0_0_01.png,closed,mrl_dataset
